,Unnamed: 0_x,person_id,arrest_id_x,charge_degree,offense_category,arrest_date_event,Unnamed: 0_y,arrest_id_y,age_at_arrest,sex,race,arrest_date_univ,y,current_charge_felony,num_fel_arrests_last_year
1580,496,53703,5777365,felony,violent,2017-05-12,581,6648850,21.15068493150685,M,Black,2016-09-11,1,0.0,1
4190,3668,586087,10241437,misdemeanor,drug,2013-08-22,301,4497239,31.265753424657536,M,Black,2018-01-17,0,0.0,0
5430,1973,1137620,8022388,misdemeanor,property,2015-08-25,845,3130830,33.10958904109589,M,Black,2018-08-24,0,0.0,0
5458,5115,1205282,6223364,felony,other,2017-01-18,247,6223364,29.28767123287671,F,White,2017-01-18,0,1.0,0
3667,363,320631,6201157,misdemeanor,drug,2017-01-24,996,6305418,31.63013698630137,M,Black,2016-12-23,0,0.0,0
4091,2895,533988,6485726,misdemeanor,property,2016-10-30,110,6485726,27.197260273972603,M,White,2016-10-30,0,0.0,0
3323,6217,196266,34882,felony,violent,2020-04-19,440,5370074,29.63013698630137,M,Black,2017-08-11,0,1.0,0
651,2367,24750,2114685,misdemeanor,violent,2019-03-07,313,2586870,35.0958904109589,M,White,2018-12-06,0,0.0,0
686,54,25110,5491065,misdemeanor,other,2017-07-18,449,3787339,22.95616438356164,M,Black,2018-05-10,0,0.0,2
2123,4023,69058,6095057,misdemeanor,violent,2017-02-20,402,7255033,49.24931506849315,F,mixed,2016-04-10,0,0.0,0
6387,6490,3143337,1851268,misdemeanor,other,2019-04-21,396,2693604,28.542465753424658,M,Black,2018-11-15,0,0.0,0
264,1576,10071,8046040,felony,violent,2015-08-18,967,5792197,21.95890410958904,M,Black,2017-05-09,0,0.0,1
5777,2787,1457941,7138010,misdemeanor,property,2016-05-11,120,7138010,43.21917808219178,F,White,2016-05-11,0,0.0,0
537,1133,19626,9288166,felony,violent,2014-07-02,263,4180689,21.15890410958904,F,mixed,2018-03-14,0,0.0,0
1232,3076,41991,6778366,felony,property,2016-08-05,563,6778366,24.93972602739726,M,White,2016-08-05,1,0.0,4
6485,6367,3462861,11237602,misdemeanor,other,2012-09-04,92,6676950,71.27123287671233,M,Black,2016-09-02,0,0.0,0
499,784,15930,6568346,misdemeanor,violent,2016-10-04,335,4079940,26.504109589041096,M,Black,2018-03-31,0,0.0,0
3690,4538,320960,7970646,misdemeanor,other,2015-09-09,831,7234710,29.51780821917808,M,White,2016-04-14,0,0.0,0
1851,4793,60332,5178599,felony,drug,2017-09-14,693,4552038,25.438356164383563,M,Black,2018-01-05,1,0.0,3
4848,1842,1002535,2071918,misdemeanor,property,2019-03-13,388,5559287,23.715068493150685,M,Black,2017-07-04,0,0.0,0
4632,1095,932315,10706938,felony,violent,2013-03-14,870,6386392,22.084931506849315,M,Black,2016-11-26,0,0.0,3
234,777,9102,6472964,felony,violent,2016-11-02,521,4983747,24.898630136986306,M,Black,2017-10-19,1,0.0,0
1272,6291,43838,4848855,misdemeanor,violent,2017-11-09,34,4301105,25.852054794520548,M,Black,2018-02-21,0,0.0,1
6468,5483,3381394,7055783,misdemeanor,other,2016-05-14,592,6647303,44.915068493150685,,,2016-09-12,0,0.0,0
1642,3070,55857,9036743,misdemeanor,drug,2014-09-23,434,6102845,27.07945205479452,F,White,2017-02-17,0,0.0,0
3964,2567,380061,9204308,misdemeanor,drug,2014-07-30,981,7417657,28.87123287671233,F,White,2016-02-25,0,0.0,2
5387,5248,1130673,9329968,felony,other,2014-06-19,599,7005244,25.65205479452055,M,Black,2016-05-28,0,0.0,1
759,6308,26152,2496545,felony,other,2018-12-23,671,4957370,27.528767123287672,M,Black,2017-10-24,0,0.0,1
5864,4999,1535214,2916923,misdemeanor,drug,2018-10-03,496,2905661,51.038356164383565,M,Black,2018-10-05,0,0.0,0
1749,1206,57265,6756987,misdemeanor,property,2016-08-11,116,5435848,31.40821917808219,M,Black,2017-07-29,0,0.0,0
5526,1745,1284992,6075542,misdemeanor,violent,2017-02-24,277,5866672,38.0958904109589,M,White,2017-04-20,0,0.0,0
638,5359,23784,11191152,misdemeanor,other,2012-09-18,50,4559816,26.156164383561645,F,White,2018-01-03,0,0.0,1
3240,4011,126282,8758070,misdemeanor,other,2015-01-04,3,3573863,36.465753424657535,M,Black,2018-06-20,0,0.0,0
4771,1633,988101,7341592,misdemeanor,violent,2020-10-22,57,6185866,33.271232876712325,M,Black,2017-01-28,0,0.0,0
4442,5803,884830,4548340,misdemeanor,drug,2018-01-08,469,3249757,26.75068493150685,M,Black,2018-07-31,0,0.0,0
1989,332,65964,10943037,felony,violent,2012-12-16,229,6725060,24.34794520547945,M,Black,2016-08-20,0,0.0,1
2036,511,66832,13649514,misdemeanor,other,2012-12-16,892,4100820,33.62465753424657,M,Black,2018-03-28,0,0.0,1
2005,325,66046,2137517,misdemeanor,violent,2019-03-04,909,5057571,24.473972602739725,M,Black,2017-10-06,0,0.0,0
5179,5922,1072559,5460661,misdemeanor,other,2017-07-25,467,6845142,55.02739726027397,M,White,2016-07-15,0,0.0,0
1627,2257,55857,8876396,felony,property,2014-11-19,434,6102845,27.07945205479452,F,White,2017-02-17,1,0.0,0
1119,4063,34599,5382130,misdemeanor,property,2017-08-09,298,5352026,20.945205479452056,M,mixed,2017-08-15,0,0.0,0
4062,4164,522552,5775825,misdemeanor,drug,2017-05-14,636,6457126,32.62191780821918,F,White,2016-11-08,0,0.0,0
2040,19,66936,4531245,felony,violent,2018-01-10,926,4531245,46.2958904109589,M,Black,2018-01-10,0,0.0,0
4802,4885,991504,6863492,misdemeanor,other,2016-07-08,415,6863492,29.306849315068494,F,Black,2016-07-08,0,0.0,0
2709,1717,83127,5727982,misdemeanor,property,2017-05-26,890,6186016,21.172602739726027,M,Black,2017-01-28,0,0.0,0
5406,1662,1137620,541550,misdemeanor,property,2019-12-10,845,3130830,33.10958904109589,M,Black,2018-08-24,0,0.0,0
3195,4238,115414,7012605,misdemeanor,property,2016-05-26,557,2907915,26.78356164383561,M,,2018-10-05,0,0.0,0
3963,2492,380061,8349017,misdemeanor,drug,2015-05-13,981,7417657,28.87123287671233,F,White,2016-02-25,0,0.0,2
5069,4477,1063563,8689361,misdemeanor,other,2015-01-26,385,4827776,30.816438356164383,M,White,2017-11-13,0,0.0,0
1836,753,60273,9617642,felony,violent,2014-03-20,360,7509640,21.56438356164384,F,Black,2016-02-02,1,0.0,0
4551,4946,911946,8348277,misdemeanor,other,2015-05-13,727,6339294,31.46027397260274,M,Black,2016-12-13,0,0.0,0
3536,5696,258315,3168312,misdemeanor,other,2018-08-18,11,3168313,37.42191780821918,M,,2018-08-18,0,0.0,0
2348,2717,75036,21316380,misdemeanor,drug,2012-11-14,533,6707445,28.55890410958904,M,White,2016-08-25,0,0.0,0
1707,713,56452,10898510,felony,violent,2013-01-04,411,6237431,56.37808219178082,M,Black,2017-01-13,0,0.0,1
1090,4100,33253,11223348,felony,property,2012-09-08,649,4284534,24.306849315068494,M,Black,2018-02-25,1,0.0,0
1591,4133,53858,6792133,misdemeanor,drug,2016-08-01,386,6792133,29.10684931506849,M,mixed,2016-08-01,0,0.0,0
103,5092,4741,7038282,misdemeanor,property,2019-04-26,421,4609251,33.49589041095891,M,White,2017-12-21,0,0.0,0
3257,3687,145687,9475842,misdemeanor,property,2014-05-08,817,6183350,38.347945205479455,M,Asian,2017-01-30,0,0.0,0
2412,5579,76733,4951812,misdemeanor,drug,2017-10-25,48,4573842,27.47945205479452,F,White,2017-12-30,0,0.0,0
1274,3371,43925,6954720,felony,drug,2016-06-14,736,6954720,19.44657534246576,M,White,2016-06-14,0,0.0,2
5512,5280,1268621,6891018,misdemeanor,other,2016-07-04,193,6783898,50.276712328767125,M,White,2016-08-03,0,0.0,0
718,37,25523,516515,misdemeanor,other,2019-12-16,314,5666449,29.742465753424657,M,Black,2017-06-08,0,0.0,0
5157,3367,1072559,8320304,misdemeanor,other,2015-05-24,467,6845142,55.02739726027397,M,White,2016-07-15,0,0.0,0
944,2483,27836,8674736,misdemeanor,other,2020-11-17,576,6766557,36.69041095890411,M,White,2016-08-09,0,0.0,1
3118,3956,98350,237530,misdemeanor,violent,2020-02-14,183,4251991,53.772602739726025,M,Black,2018-03-02,0,0.0,1
3404,3484,228445,7566068,misdemeanor,drug,2016-01-14,714,7566068,51.84383561643836,M,mixed,2016-01-14,0,0.0,0
2859,3206,88417,157302,felony,drug,2020-03-02,513,2485784,33.558904109589044,M,Black,2018-12-26,1,0.0,1
5666,5298,1309468,9235465,felony,property,2014-07-20,287,7307171,35.24931506849315,F,White,2016-03-26,1,0.0,0
5653,2691,1309027,2972921,misdemeanor,drug,2018-09-24,708,3066846,33.394520547945206,M,White,2018-09-06,0,0.0,0
53,867,2778,4660172,misdemeanor,violent,2017-12-11,35,4871957,29.649315068493152,M,mixed,2017-11-05,0,0.0,0
19,4655,2003,3551844,felony,property,2018-06-22,325,3551844,53.465753424657535,M,Black,2018-06-22,0,0.0,0
4107,3774,539268,3226862,misdemeanor,drug,2018-08-04,626,3993384,44.24383561643835,M,White,2018-04-05,0,0.0,0
5156,3363,1072559,10494132,misdemeanor,other,2013-05-29,467,6845142,55.02739726027397,M,White,2016-07-15,0,0.0,0
5893,1325,1576173,5014713,misdemeanor,violent,2017-10-14,84,5014713,54.64931506849315,F,Black,2017-10-14,0,0.0,0
1695,2037,56410,3853279,misdemeanor,property,2018-04-28,741,4937826,33.4027397260274,M,Black,2017-10-27,0,0.0,0
5813,1889,1499680,7464288,misdemeanor,property,2016-02-15,340,7464288,24.88767123287672,F,Black,2016-02-15,0,0.0,0
1938,2919,64186,2095465,misdemeanor,other,2019-03-11,917,6203506,35.85753424657534,M,Black,2017-01-24,0,0.0,0
1595,444,53882,6413834,misdemeanor,property,2016-11-16,191,4816008,37.16164383561644,M,White,2017-11-15,0,0.0,0
1792,1102,57776,10452007,felony,drug,2013-06-11,500,7308318,21.936986301369863,M,Black,2016-03-25,1,0.0,1
6247,5830,2582921,7037958,misdemeanor,other,2016-05-19,573,2532252,24.85753424657534,M,White,2018-12-16,0,0.0,1
912,6290,27558,6253559,misdemeanor,other,2017-01-10,54,4448872,37.512328767123286,M,Black,2018-01-25,0,0.0,1
1061,4110,32779,9652732,misdemeanor,drug,2014-03-10,261,6049457,27.38082191780822,M,Black,2017-03-03,0,0.0,1
2805,1921,85246,6243514,misdemeanor,property,2017-01-12,51,6243514,19.75068493150685,M,Black,2017-01-12,0,0.0,4
737,4154,25928,5224389,felony,property,2017-09-09,0,7268817,59.33698630136986,M,Black,2016-04-06,0,1.0,0
4109,3957,539268,3347947,misdemeanor,property,2020-07-03,626,3993384,44.24383561643835,M,White,2018-04-05,0,0.0,0
2661,1283,82277,1288191,felony,violent,2019-07-16,725,7591971,30.315068493150687,M,Black,2016-01-06,0,0.0,1
2372,5859,75450,3357527,felony,other,2020-07-06,81,7462166,53.10410958904109,M,White,2016-02-16,0,1.0,0
400,226,14773,1071340,misdemeanor,violent,2019-08-27,792,6072762,28.04383561643836,M,White,2017-02-25,0,0.0,1
3260,5980,145687,8884842,misdemeanor,other,2014-11-17,817,6183350,38.347945205479455,M,Asian,2017-01-30,0,0.0,0
1209,5061,40226,2288061,misdemeanor,drug,2019-02-04,206,3212729,31.235616438356164,M,Black,2018-08-07,0,0.0,0
371,5221,13605,7137668,misdemeanor,other,2016-05-11,115,7137668,44.14520547945205,F,Asian,2016-05-11,0,0.0,0
3553,3937,260781,3065619,misdemeanor,property,2018-09-06,589,3059137,19.3972602739726,M,Black,2018-09-07,0,0.0,0
5095,147,1065214,6992261,misdemeanor,violent,2016-06-01,955,12006021,35.41917808219178,F,White,2018-04-27,0,0.0,0
662,2453,24750,20284920,misdemeanor,property,2012-10-15,313,2586870,35.0958904109589,M,White,2018-12-06,0,0.0,0
2203,994,71257,2922536,misdemeanor,violent,2018-10-02,630,2922536,33.32054794520548,M,Black,2018-10-02,0,0.0,0
3552,3907,260781,5768372,misdemeanor,other,2017-05-16,589,3059137,19.3972602739726,M,Black,2018-09-07,0,0.0,0
6244,3115,2581544,6598794,misdemeanor,violent,2016-09-25,374,6598794,36.64383561643836,F,Black,2016-09-25,0,0.0,0
252,4689,9523,11406556,misdemeanor,drug,2012-07-06,359,3126179,27.695890410958903,M,Black,2018-08-26,0,0.0,0
2877,3504,91611,5490784,misdemeanor,property,2017-07-18,102,5490784,30.58082191780822,M,Black,2017-07-18,0,0.0,0
3173,6029,109307,5534632,misdemeanor,property,2017-07-09,615,6446640,24.194520547945206,M,Black,2016-11-11,0,0.0,1
1375,1519,47273,11158487,misdemeanor,drug,2012-09-29,621,7465597,23.38082191780822,M,Black,2016-02-13,0,0.0,0
2917,3544,91883,1047266,misdemeanor,other,2019-09-03,903,7408614,25.14246575342466,F,Black,2016-02-27,0,0.0,0
4242,4078,720250,5705381,misdemeanor,property,2017-05-30,884,5705381,31.14246575342466,M,Black,2017-05-30,0,0.0,1
785,4236,26596,6622836,misdemeanor,property,2016-09-19,137,7370720,46.40547945205479,M,mixed,2016-03-09,0,0.0,0
663,2455,24750,20285735,felony,drug,2012-11-14,313,2586870,35.0958904109589,M,White,2018-12-06,1,0.0,0
1643,5321,55857,8991320,misdemeanor,other,2014-10-08,434,6102845,27.07945205479452,F,White,2017-02-17,0,0.0,0
4167,2525,555796,5921226,misdemeanor,violent,2017-04-06,339,5921226,39.95068493150685,M,Black,2017-04-06,0,0.0,0
2368,5815,75450,11377195,misdemeanor,other,2012-07-17,81,7462166,53.10410958904109,M,White,2016-02-16,0,0.0,0
5866,5013,1535214,2905661,misdemeanor,drug,2018-10-05,496,2905661,51.038356164383565,M,Black,2018-10-05,0,0.0,0
4431,5896,883902,5996828,misdemeanor,property,2017-03-19,439,7153262,20.334246575342465,M,Black,2016-05-07,0,0.0,0
6110,636,2134220,6296913,misdemeanor,property,2016-12-28,140,6403657,23.07945205479452,M,White,2016-11-20,0,0.0,0
942,2460,27836,895325,misdemeanor,drug,2019-09-30,576,6766557,36.69041095890411,M,White,2016-08-09,0,0.0,1
6201,5886,2529982,3050989,misdemeanor,other,2018-09-10,733,3050989,55.57534246575342,F,White,2018-09-10,0,0.0,0
2227,1522,72764,11484536,misdemeanor,violent,2012-06-10,885,6163577,22.72054794520548,F,Black,2017-02-03,0,0.0,3
2162,267,69593,10005678,misdemeanor,drug,2013-11-14,988,6166510,35.4,F,mixed,2017-02-03,0,0.0,0
734,5467,25670,2712910,misdemeanor,property,2018-11-11,690,3949162,35.26301369863014,F,Black,2018-04-12,0,0.0,0
1262,5763,43443,2737511,misdemeanor,property,2018-11-06,378,5150392,20.756164383561643,M,Black,2017-09-20,0,0.0,1
365,6222,13592,447206,felony,property,2020-01-02,821,7357500,33.413698630136984,M,Black,2016-03-13,0,1.0,5
5646,3255,1308492,1720587,misdemeanor,drug,2020-05-19,453,2939945,25.339726027397266,M,White,2018-09-30,0,0.0,0
1450,5066,49472,8494350,felony,drug,2015-03-29,119,7563566,32.298630136986304,M,Black,2016-01-14,1,0.0,0
4720,5008,961194,2905480,misdemeanor,property,2018-10-05,945,3394043,55.55068493150685,M,Black,2018-07-20,0,0.0,0
6218,3341,2558637,5052563,misdemeanor,violent,2017-10-07,318,5052563,19.43013698630137,F,White,2017-10-07,0,0.0,0
4005,1455,451627,10560226,misdemeanor,violent,2013-05-05,293,6724161,44.64109589041096,M,Black,2016-08-21,0,0.0,1
3443,3901,234366,5049055,misdemeanor,violent,2017-10-09,444,5049055,33.42465753424658,M,Black,2017-10-09,0,0.0,0
4631,987,932315,5974125,misdemeanor,drug,2017-03-24,870,6386392,22.084931506849315,M,Black,2016-11-26,0,0.0,3
3673,431,320631,6338766,misdemeanor,drug,2016-12-13,996,6305418,31.63013698630137,M,Black,2016-12-23,0,0.0,0
6300,5582,2871747,5227374,misdemeanor,other,2017-09-08,658,6601849,53.79726027397261,M,Black,2016-09-23,0,0.0,0
6227,3144,2559192,788753,misdemeanor,violent,2019-10-22,694,6055237,65.05205479452054,M,Black,2017-03-02,0,0.0,0
1122,6276,34599,8126305,misdemeanor,property,2015-07-24,298,5352026,20.945205479452056,M,mixed,2017-08-15,0,0.0,0
3562,3648,265085,8724008,misdemeanor,violent,2020-11-23,541,3232676,43.10410958904109,M,Black,2018-08-03,0,0.0,0
476,552,15353,7811938,misdemeanor,property,2015-10-28,560,3039691,34.391780821917806,F,White,2018-09-11,0,0.0,3
5296,1299,1117726,11491057,misdemeanor,drug,2012-06-07,519,7288288,50.95616438356164,M,Black,2016-03-31,0,0.0,0
5977,4436,1655864,6226104,misdemeanor,other,2017-01-18,803,6226104,48.87945205479452,M,White,2017-01-18,0,0.0,0
5027,3009,1060589,6490331,felony,property,2016-10-28,199,4941565,28.134246575342463,M,Black,2017-10-27,1,0.0,2
4804,939,993769,6974579,misdemeanor,violent,2016-06-07,189,6974579,55.4027397260274,M,Black,2016-06-07,0,0.0,0
5141,3342,1072559,5460660,misdemeanor,property,2017-07-25,467,6845142,55.02739726027397,M,White,2016-07-15,0,0.0,0
170,805,8089,6062280,felony,drug,2017-02-28,586,4652942,22.35890410958904,M,Black,2017-12-12,0,0.0,0
1429,747,49237,9556075,felony,violent,2014-04-10,96,6507127,20.09041095890411,M,Black,2016-10-22,0,0.0,0
